Date,Close
1/13/2016 16:00:00,6.45
1/14/2016 16:00:00,6.75
1/15/2016 16:00:00,6.68
1/19/2016 16:00:00,6.59
1/20/2016 16:00:00,6.87
1/21/2016 16:00:00,6.84
1/22/2016 16:00:00,7.01
1/25/2016 16:00:00,6.98
1/26/2016 16:00:00,7.05
1/27/2016 16:00:00,6.99
1/28/2016 16:00:00,6.33
1/29/2016 16:00:00,7.11
2/1/2016 16:00:00,7.31
2/2/2016 16:00:00,7.41
2/3/2016 16:00:00,7.55
2/4/2016 16:00:00,7.79
2/5/2016 16:00:00,7.52
2/8/2016 16:00:00,7.09
2/9/2016 16:00:00,7.18
2/10/2016 16:00:00,7.61
2/11/2016 16:00:00,7.6
2/12/2016 16:00:00,7.53
2/16/2016 16:00:00,7.85
2/17/2016 16:00:00,8.07
2/18/2016 16:00:00,8.28
2/19/2016 16:00:00,8.14
2/22/2016 16:00:00,8.03
2/23/2016 16:00:00,8.06
2/24/2016 16:00:00,8.11
2/25/2016 16:00:00,7.96
2/26/2016 16:00:00,8.18
2/29/2016 16:00:00,7.81
3/1/2016 16:00:00,8
3/2/2016 16:00:00,8.19
3/3/2016 16:00:00,7.54
3/4/2016 16:00:00,8
3/7/2016 16:00:00,8.15
3/8/2016 16:00:00,7.92
3/9/2016 16:00:00,8.03
3/10/2016 16:00:00,8.03
3/11/2016 16:00:00,8.06
3/14/2016 16:00:00,7.83
3/15/2016 16:00:00,7.76
3/16/2016 16:00:00,7.85
3/17/2016 16:00:00,7.93
3/18/2016 16:00:00,7.65
3/21/2016 16:00:00,7.63
3/22/2016 16:00:00,7.51
3/23/2016 16:00:00,7.22
3/24/2016 16:00:00,7.78
3/28/2016 16:00:00,7.45
3/29/2016 16:00:00,7.2
3/30/2016 16:00:00,7.64
3/31/2016 16:00:00,7.88
4/1/2016 16:00:00,7.79
4/4/2016 16:00:00,7.89
4/5/2016 16:00:00,7.63
4/6/2016 16:00:00,7.61
4/7/2016 16:00:00,7.36
4/8/2016 16:00:00,7.31
4/11/2016 16:00:00,7.23
4/12/2016 16:00:00,7.47
4/13/2016 16:00:00,7.66
4/14/2016 16:00:00,7.62
4/15/2016 16:00:00,7.72
4/18/2016 16:00:00,7.76
4/19/2016 16:00:00,7.63
4/20/2016 16:00:00,7.73
4/21/2016 16:00:00,7.62
4/22/2016 16:00:00,7.98
4/25/2016 16:00:00,8
4/26/2016 16:00:00,8.11
4/27/2016 16:00:00,8.07
4/28/2016 16:00:00,7.69
4/29/2016 16:00:00,7.85
5/2/2016 16:00:00,7.67
5/3/2016 16:00:00,7.69
5/4/2016 16:00:00,7.53
5/5/2016 16:00:00,7.55
5/6/2016 16:00:00,7.49
5/9/2016 16:00:00,7.97
5/10/2016 16:00:00,7.8
5/11/2016 16:00:00,7.62
5/12/2016 16:00:00,7.54
5/13/2016 16:00:00,7.45
5/16/2016 16:00:00,7.54
5/17/2016 16:00:00,7.45
5/18/2016 16:00:00,7.4
5/19/2016 16:00:00,7.29
5/20/2016 16:00:00,7.49
5/23/2016 16:00:00,7.55
5/24/2016 16:00:00,7.76
5/25/2016 16:00:00,7.57
5/26/2016 16:00:00,7.71
5/27/2016 16:00:00,8.16
5/31/2016 16:00:00,8.06
6/1/2016 16:00:00,8.24
6/2/2016 16:00:00,8.35
6/3/2016 16:00:00,8.16
6/6/2016 16:00:00,8.43
6/7/2016 16:00:00,8.37
6/8/2016 16:00:00,8.48
6/9/2016 16:00:00,8.41
6/10/2016 16:00:00,8.58
6/13/2016 16:00:00,8.29
6/14/2016 16:00:00,8.5
6/15/2016 16:00:00,8.47
6/16/2016 16:00:00,8.47
6/17/2016 16:00:00,8.33
6/20/2016 16:00:00,8.5
6/21/2016 16:00:00,8.34
6/22/2016 16:00:00,8.33
6/23/2016 16:00:00,8.43
6/24/2016 16:00:00,8.26
6/27/2016 16:00:00,8.19
6/28/2016 16:00:00,8.41
6/29/2016 16:00:00,8.67
6/30/2016 16:00:00,9.02
7/1/2016 16:00:00,8.99
7/5/2016 16:00:00,8.94
7/6/2016 16:00:00,8.91
7/7/2016 16:00:00,8.89
7/8/2016 16:00:00,9.14
7/11/2016 16:00:00,9.53
7/12/2016 16:00:00,9.59
7/13/2016 16:00:00,9.62
7/14/2016 16:00:00,9.61
7/15/2016 16:00:00,9.57
7/18/2016 16:00:00,9.53
7/19/2016 16:00:00,9.46
7/20/2016 16:00:00,9.47
7/21/2016 16:00:00,9.4
7/22/2016 16:00:00,9.28
7/25/2016 16:00:00,9.23
7/26/2016 16:00:00,9.21
7/27/2016 16:00:00,9.2
7/28/2016 16:00:00,9.1
7/29/2016 16:00:00,9.13
8/1/2016 16:00:00,9.14
8/2/2016 16:00:00,9.09
8/3/2016 16:00:00,9.09
8/4/2016 16:00:00,9.17
8/5/2016 16:00:00,9.37
8/8/2016 16:00:00,9.24
8/9/2016 16:00:00,9.21
8/10/2016 16:00:00,9.2
8/11/2016 16:00:00,9.26
8/12/2016 16:00:00,9.27
8/15/2016 16:00:00,9.39
8/16/2016 16:00:00,9.38
8/17/2016 16:00:00,9.41
8/18/2016 16:00:00,9.42
8/19/2016 16:00:00,9.48
8/22/2016 16:00:00,9.38
8/23/2016 16:00:00,9.54
8/24/2016 16:00:00,9.61
8/25/2016 16:00:00,9.33
8/26/2016 16:00:00,9.31
8/29/2016 16:00:00,9.27
8/30/2016 16:00:00,9.35
8/31/2016 16:00:00,9.24
9/1/2016 16:00:00,9.35
9/2/2016 16:00:00,9.28
9/6/2016 16:00:00,9.27
9/7/2016 16:00:00,9.48
9/8/2016 16:00:00,9.33
9/9/2016 16:00:00,9.06
9/12/2016 16:00:00,9.07
9/13/2016 16:00:00,9.01
9/14/2016 16:00:00,9.04
9/15/2016 16:00:00,9.11
9/16/2016 16:00:00,9.08
9/19/2016 16:00:00,9.08
9/20/2016 16:00:00,9.13
9/21/2016 16:00:00,9.22
9/22/2016 16:00:00,9.39
9/23/2016 16:00:00,9.28
9/26/2016 16:00:00,9.24
9/27/2016 16:00:00,9.25
9/28/2016 16:00:00,9.11
9/29/2016 16:00:00,9.14
9/30/2016 16:00:00,9.17
10/3/2016 16:00:00,9.24
10/4/2016 16:00:00,9.32
10/5/2016 16:00:00,9.26
10/6/2016 16:00:00,9.2
10/7/2016 16:00:00,9.21
10/10/2016 16:00:00,9.43
10/11/2016 16:00:00,9.16
10/12/2016 16:00:00,9.12
10/13/2016 16:00:00,9.05
10/14/2016 16:00:00,9.07
10/17/2016 16:00:00,9.09
10/18/2016 16:00:00,9.06
10/19/2016 16:00:00,9.28
10/20/2016 16:00:00,9.37
10/21/2016 16:00:00,9.44
10/24/2016 16:00:00,9.63
10/25/2016 16:00:00,9.59
10/26/2016 16:00:00,9.5
10/27/2016 16:00:00,9.44
10/28/2016 16:00:00,9.44
10/31/2016 16:00:00,9.55
11/1/2016 16:00:00,8.9
11/2/2016 16:00:00,9.5
11/3/2016 16:00:00,9.65
11/4/2016 16:00:00,9.7
11/7/2016 16:00:00,9.9
11/8/2016 16:00:00,10.1
11/9/2016 16:00:00,10
11/10/2016 16:00:00,10.1
11/11/2016 16:00:00,9.95
11/14/2016 16:00:00,10
11/15/2016 16:00:00,10.2
11/16/2016 16:00:00,10.2
11/17/2016 16:00:00,10.4
11/18/2016 16:00:00,10.5
11/21/2016 16:00:00,10.65
11/22/2016 16:00:00,10.7
11/23/2016 16:00:00,10.85
11/25/2016 16:00:00,11.2
11/28/2016 16:00:00,11.05
11/29/2016 16:00:00,10.95
11/30/2016 16:00:00,10.55
12/1/2016 16:00:00,10.8
12/2/2016 16:00:00,10.7
12/5/2016 16:00:00,10.55
12/6/2016 16:00:00,10.7
12/7/2016 16:00:00,10.65
12/8/2016 16:00:00,11.15
12/9/2016 16:00:00,10.6
12/12/2016 16:00:00,10.6
12/13/2016 16:00:00,10.45
12/14/2016 16:00:00,10.25
12/15/2016 16:00:00,10.25
12/16/2016 16:00:00,10.35
12/19/2016 16:00:00,10.55
12/20/2016 16:00:00,11.15
12/21/2016 16:00:00,10.65
12/22/2016 16:00:00,11
12/23/2016 16:00:00,10.8
12/27/2016 16:00:00,10.95
12/28/2016 16:00:00,10.65
12/29/2016 16:00:00,10.7
12/30/2016 16:00:00,10.7
1/3/2017 16:00:00,10.8
1/4/2017 16:00:00,11.05
1/5/2017 16:00:00,10.9
1/6/2017 16:00:00,10.55
1/9/2017 16:00:00,10.65
1/10/2017 16:00:00,10.75
1/11/2017 16:00:00,10.65
1/12/2017 16:00:00,10.25
1/13/2017 16:00:00,10.35
1/17/2017 16:00:00,10.1
1/18/2017 16:00:00,10.1
1/19/2017 16:00:00,9.95
1/20/2017 16:00:00,9.95
1/23/2017 16:00:00,9.55
1/24/2017 16:00:00,9.95
1/25/2017 16:00:00,10.15
1/26/2017 16:00:00,9.95
1/27/2017 16:00:00,9.85
1/30/2017 16:00:00,9.65
1/31/2017 16:00:00,9
2/1/2017 16:00:00,9.25
2/2/2017 16:00:00,9.45
2/3/2017 16:00:00,9.5
2/6/2017 16:00:00,9.55
2/7/2017 16:00:00,9.75
2/8/2017 16:00:00,9.55
2/9/2017 16:00:00,10.05
2/10/2017 16:00:00,10
2/13/2017 16:00:00,10.05
2/14/2017 16:00:00,10.25
2/15/2017 16:00:00,10.1
2/16/2017 16:00:00,9.95
2/17/2017 16:00:00,10
2/21/2017 16:00:00,10.1
2/22/2017 16:00:00,10.2
2/23/2017 16:00:00,10.2
2/24/2017 16:00:00,10.15
2/27/2017 16:00:00,10.2
2/28/2017 16:00:00,10
3/1/2017 16:00:00,10.2
3/2/2017 16:00:00,9.9
3/3/2017 16:00:00,9.85
3/6/2017 16:00:00,9.75
3/7/2017 16:00:00,9.7
3/8/2017 16:00:00,9.7
3/9/2017 16:00:00,9.65
3/10/2017 16:00:00,9.65
3/13/2017 16:00:00,9.65
3/14/2017 16:00:00,9.4
3/15/2017 16:00:00,9.6
3/16/2017 16:00:00,10.2
3/17/2017 16:00:00,10.25
3/20/2017 16:00:00,10.3
3/21/2017 16:00:00,10.3
3/22/2017 16:00:00,10.05
3/23/2017 16:00:00,10.3
3/24/2017 16:00:00,10
3/27/2017 16:00:00,10.1
3/28/2017 16:00:00,10.1
3/29/2017 16:00:00,10.15
3/30/2017 16:00:00,10.25
3/31/2017 16:00:00,10.2
4/3/2017 16:00:00,10.1
4/4/2017 16:00:00,10.2
4/5/2017 16:00:00,10
4/6/2017 16:00:00,10.05
4/7/2017 16:00:00,10.2
4/10/2017 16:00:00,10.25
4/11/2017 16:00:00,10.3
4/12/2017 16:00:00,9.9
4/13/2017 16:00:00,9.9
4/17/2017 16:00:00,10.05
4/18/2017 16:00:00,10.2
4/19/2017 16:00:00,10.15
4/20/2017 16:00:00,10.25
4/21/2017 16:00:00,10.5
4/24/2017 16:00:00,10.55
4/25/2017 16:00:00,10.65
4/26/2017 16:00:00,10.55
4/27/2017 16:00:00,10.8
4/28/2017 16:00:00,10.75
5/1/2017 16:00:00,10.95
5/2/2017 16:00:00,10.45
5/3/2017 16:00:00,10.3
5/4/2017 16:00:00,10.15
5/5/2017 16:00:00,10.5
5/8/2017 16:00:00,10.65
5/9/2017 16:00:00,10.9
5/10/2017 16:00:00,10.75
5/11/2017 16:00:00,10.5
5/12/2017 16:00:00,10.4
5/15/2017 16:00:00,10.55
5/16/2017 16:00:00,10.45
5/17/2017 16:00:00,10.15
5/18/2017 16:00:00,10.35
5/19/2017 16:00:00,10.25
5/22/2017 16:00:00,10.15
5/23/2017 16:00:00,10.35
5/24/2017 16:00:00,10.3
5/25/2017 16:00:00,10.35
5/26/2017 16:00:00,10.2
5/30/2017 16:00:00,10.05
5/31/2017 16:00:00,10
6/1/2017 16:00:00,10
6/2/2017 16:00:00,10.05
6/5/2017 16:00:00,10.05
6/6/2017 16:00:00,9.9
6/7/2017 16:00:00,9.9
6/8/2017 16:00:00,10
6/9/2017 16:00:00,10.15
6/12/2017 16:00:00,10.15
6/13/2017 16:00:00,10.25
6/14/2017 16:00:00,9.8
6/15/2017 16:00:00,9.8
6/16/2017 16:00:00,9.5
6/19/2017 16:00:00,9.55
6/20/2017 16:00:00,9.5
6/21/2017 16:00:00,9.55
6/22/2017 16:00:00,9.65
6/23/2017 16:00:00,10
6/26/2017 16:00:00,10.15
6/27/2017 16:00:00,9.8
6/28/2017 16:00:00,9.9
6/29/2017 16:00:00,9.9
6/30/2017 16:00:00,9.75
7/3/2017 16:00:00,10.05
7/5/2017 16:00:00,9.7
7/6/2017 16:00:00,9.45
7/7/2017 16:00:00,9.65
7/10/2017 16:00:00,9.55
7/11/2017 16:00:00,9.4
7/12/2017 16:00:00,9.45
7/13/2017 16:00:00,9.6
7/14/2017 16:00:00,9.6
7/17/2017 16:00:00,9.65
7/18/2017 16:00:00,9.6
7/19/2017 16:00:00,9.65
7/20/2017 16:00:00,9.7
7/21/2017 16:00:00,9.7
7/24/2017 16:00:00,9.6
7/25/2017 16:00:00,9.6
7/26/2017 16:00:00,9.75
7/27/2017 16:00:00,9.6
7/28/2017 16:00:00,9.65
7/31/2017 16:00:00,9.65
8/1/2017 16:00:00,9.65
8/2/2017 16:00:00,9.45
8/3/2017 16:00:00,9.3
8/4/2017 16:00:00,9.35
8/7/2017 16:00:00,9.3
8/8/2017 16:00:00,9.3
8/9/2017 16:00:00,9.1
8/10/2017 16:00:00,9.05
8/11/2017 16:00:00,8.85
8/14/2017 16:00:00,8.9
8/15/2017 16:00:00,8.65
8/16/2017 16:00:00,8.55
8/17/2017 16:00:00,8.7
8/18/2017 16:00:00,8.8
8/21/2017 16:00:00,9.25
8/22/2017 16:00:00,9.1
8/23/2017 16:00:00,8.9
8/24/2017 16:00:00,8
8/25/2017 16:00:00,8.95
8/28/2017 16:00:00,8.85
8/29/2017 16:00:00,8.85
8/30/2017 16:00:00,8.85
8/31/2017 16:00:00,9
9/1/2017 16:00:00,9.15
9/5/2017 16:00:00,9
9/6/2017 16:00:00,9.25
9/7/2017 16:00:00,9.4
9/8/2017 16:00:00,9.35
9/11/2017 16:00:00,9.55
9/12/2017 16:00:00,9.7
9/13/2017 16:00:00,9.55
9/14/2017 16:00:00,9.55
9/15/2017 16:00:00,9.6
9/18/2017 16:00:00,9.55
9/19/2017 16:00:00,9.55
9/20/2017 16:00:00,9.45
9/21/2017 16:00:00,9.45
9/22/2017 16:00:00,9.75
9/25/2017 16:00:00,9.7
9/26/2017 16:00:00,10.05
9/27/2017 16:00:00,9.95
9/28/2017 16:00:00,9.85
9/29/2017 16:00:00,9.85
10/2/2017 16:00:00,9.8
10/3/2017 16:00:00,9.9
10/4/2017 16:00:00,9.8
10/5/2017 16:00:00,10.05
10/6/2017 16:00:00,10.05
10/9/2017 16:00:00,9.7
10/10/2017 16:00:00,9.95
10/11/2017 16:00:00,9.95
10/12/2017 16:00:00,9.8
10/13/2017 16:00:00,9.6
10/16/2017 16:00:00,9.5
10/17/2017 16:00:00,9.6
10/18/2017 16:00:00,9.5
10/19/2017 16:00:00,9.3
10/20/2017 16:00:00,9.45
10/23/2017 16:00:00,9.3
10/24/2017 16:00:00,9.35
10/25/2017 16:00:00,9.25
10/26/2017 16:00:00,9.35
10/27/2017 16:00:00,9.75
10/30/2017 16:00:00,9.35
10/31/2017 16:00:00,9.4
11/1/2017 16:00:00,9.3
11/2/2017 16:00:00,9.6
11/3/2017 16:00:00,9.5
11/6/2017 16:00:00,9.55
11/7/2017 16:00:00,9.2
11/8/2017 16:00:00,9.3
11/9/2017 16:00:00,9.15
11/10/2017 16:00:00,9.2
11/13/2017 16:00:00,8.9
11/14/2017 16:00:00,9.25
11/15/2017 16:00:00,8.95
11/16/2017 16:00:00,9.45
11/17/2017 16:00:00,9.5
11/20/2017 16:00:00,9.5
11/21/2017 16:00:00,9.5
11/22/2017 16:00:00,9.65
11/24/2017 13:00:00,9.55
11/27/2017 16:00:00,9.65
11/28/2017 16:00:00,10.05
11/29/2017 16:00:00,10.5
11/30/2017 16:00:00,10.25
12/1/2017 16:00:00,10.25
12/4/2017 16:00:00,10.65
12/5/2017 16:00:00,10.6
12/6/2017 16:00:00,10.65
12/7/2017 16:00:00,10.65
12/8/2017 16:00:00,10.7
12/11/2017 16:00:00,10.75
12/12/2017 16:00:00,10.5
12/13/2017 16:00:00,10.85
12/14/2017 16:00:00,10.75
12/15/2017 16:00:00,11.15
12/18/2017 16:00:00,11.25
12/19/2017 16:00:00,11.4
12/20/2017 16:00:00,11.55
12/21/2017 16:00:00,11.4
12/22/2017 16:00:00,11.35
12/26/2017 16:00:00,10.9
12/27/2017 16:00:00,10.8
12/28/2017 16:00:00,10.7
12/29/2017 16:00:00,10.7
1/2/2018 16:00:00,10.9
1/3/2018 16:00:00,11.05
1/4/2018 16:00:00,11.1
1/5/2018 16:00:00,11.25
1/8/2018 16:00:00,11.35
1/9/2018 16:00:00,11.4
1/10/2018 16:00:00,11.45
1/11/2018 16:00:00,11.65
1/12/2018 16:00:00,11.65
1/16/2018 16:00:00,11.65
1/17/2018 16:00:00,11.3
1/18/2018 16:00:00,11.1
1/19/2018 16:00:00,11.5
1/22/2018 16:00:00,11.6
1/23/2018 16:00:00,11.75
1/24/2018 16:00:00,11.85
1/25/2018 16:00:00,11.65
1/26/2018 16:00:00,11.65
1/29/2018 16:00:00,11.65
1/30/2018 16:00:00,11.6
1/31/2018 16:00:00,10.43
2/1/2018 16:00:00,10.35
2/2/2018 16:00:00,10.35
2/5/2018 16:00:00,10.2
2/6/2018 16:00:00,10.6
2/7/2018 16:00:00,10.95
2/8/2018 16:00:00,10.7
2/9/2018 16:00:00,10.8
2/12/2018 16:00:00,10.8
2/13/2018 16:00:00,10.85
2/14/2018 16:00:00,10.9
2/15/2018 16:00:00,10.85
2/16/2018 16:00:00,11
2/20/2018 16:00:00,11.35
2/21/2018 16:00:00,11.5
2/22/2018 16:00:00,11.95
2/23/2018 16:00:00,12.5
2/26/2018 16:00:00,12.9
2/27/2018 16:00:00,11.85
2/28/2018 16:00:00,11.65
3/1/2018 16:00:00,11.55
3/2/2018 16:00:00,12.05
3/5/2018 16:00:00,12.45
3/6/2018 16:00:00,12.25
3/7/2018 16:00:00,12.35
3/8/2018 16:00:00,12
3/9/2018 16:00:00,12.05
3/12/2018 16:00:00,12
3/13/2018 16:00:00,12.35
3/14/2018 16:00:00,12.7
3/15/2018 16:00:00,12.9
3/16/2018 16:00:00,13
3/19/2018 16:00:00,12.95
3/20/2018 16:00:00,12.4
3/21/2018 16:00:00,12.4
3/22/2018 16:00:00,12.6
3/23/2018 16:00:00,12.05
3/26/2018 16:00:00,12.18
3/27/2018 16:00:00,11.9
3/28/2018 16:00:00,11.85
3/29/2018 16:00:00,11.8
4/2/2018 16:00:00,11.75
4/3/2018 16:00:00,12.15
4/4/2018 16:00:00,12.5
4/5/2018 16:00:00,12.7
4/6/2018 16:00:00,12.7
4/9/2018 16:00:00,12.3
4/10/2018 16:00:00,12.85
4/11/2018 16:00:00,13.1
4/12/2018 16:00:00,13
4/13/2018 16:00:00,12.75
4/16/2018 16:00:00,12.95
4/17/2018 16:00:00,13.05
4/18/2018 16:00:00,13.2
4/19/2018 16:00:00,13
4/20/2018 16:00:00,12.7
4/23/2018 16:00:00,12.75
4/24/2018 16:00:00,12.6
4/25/2018 16:00:00,12.6
4/26/2018 16:00:00,12.75
4/27/2018 16:00:00,12.75
4/30/2018 16:00:00,12.7
5/1/2018 16:00:00,11.85
5/2/2018 16:00:00,12
5/3/2018 16:00:00,12.15
5/4/2018 16:00:00,12.15
5/7/2018 16:00:00,12.15
5/8/2018 16:00:00,12.35
5/9/2018 16:00:00,12.45
5/10/2018 16:00:00,12.35
5/11/2018 16:00:00,12.2
5/14/2018 16:00:00,12.15
5/15/2018 16:00:00,12.05
5/16/2018 16:00:00,12.2
5/17/2018 16:00:00,12.4
5/18/2018 16:00:00,12.4
5/21/2018 16:00:00,12.55
5/22/2018 16:00:00,12.65
5/23/2018 16:00:00,12.85
5/24/2018 16:00:00,12.95
5/25/2018 16:00:00,13.1
5/29/2018 16:00:00,12.95
5/30/2018 16:00:00,12.7
5/31/2018 16:00:00,12.6
6/1/2018 16:00:00,12.7
6/4/2018 16:00:00,12.9
6/5/2018 16:00:00,12.95
6/6/2018 16:00:00,12.85
6/7/2018 16:00:00,12.8
6/8/2018 16:00:00,12.95
6/11/2018 16:00:00,12.9
6/12/2018 16:00:00,12.85
6/13/2018 16:00:00,12.85
6/14/2018 16:00:00,12.8
6/15/2018 16:00:00,12.85
6/18/2018 16:00:00,13.05
6/19/2018 16:00:00,13.1
6/20/2018 16:00:00,13.2
6/21/2018 16:00:00,13
6/22/2018 16:00:00,12.9
6/25/2018 16:00:00,12.5
6/26/2018 16:00:00,12.6
6/27/2018 16:00:00,12.45
6/28/2018 16:00:00,12.65
6/29/2018 16:00:00,12.55
7/2/2018 16:00:00,12.85
7/3/2018 13:00:00,12.9
7/5/2018 16:00:00,12.95
7/6/2018 16:00:00,12.85
7/9/2018 16:00:00,13.05
7/10/2018 16:00:00,12.95
7/11/2018 16:00:00,12.85
7/12/2018 16:00:00,13
7/13/2018 16:00:00,13.1
7/16/2018 16:00:00,12.8
7/17/2018 16:00:00,12.7
7/18/2018 16:00:00,12.6
7/19/2018 16:00:00,12.8
7/20/2018 16:00:00,13.5
7/23/2018 16:00:00,14
7/24/2018 16:00:00,13.9
7/25/2018 16:00:00,14.35
7/26/2018 16:00:00,14.6
7/27/2018 16:00:00,14.35
7/30/2018 16:00:00,14.3
7/31/2018 16:00:00,14.5
8/1/2018 16:00:00,14.3
8/2/2018 16:00:00,14.4
8/3/2018 16:00:00,14.4
8/6/2018 16:00:00,14.4
8/7/2018 16:00:00,14.45
8/8/2018 16:00:00,14.4
8/9/2018 16:00:00,14.5
8/10/2018 16:00:00,14.55
8/13/2018 16:00:00,14.65
8/14/2018 16:00:00,14.6
8/15/2018 16:00:00,14.35
8/16/2018 16:00:00,14.2
8/17/2018 16:00:00,14.45
8/20/2018 16:00:00,14.55
8/21/2018 16:00:00,14.3
8/22/2018 16:00:00,14.15
8/23/2018 16:00:00,12.68
8/24/2018 16:00:00,12.53
8/27/2018 16:00:00,11.65
8/28/2018 16:00:00,11.9
8/29/2018 16:00:00,11.85
8/30/2018 16:00:00,11.7
8/31/2018 16:00:00,12.05
9/4/2018 16:00:00,11.75
9/5/2018 16:00:00,11.85
9/6/2018 16:00:00,11.9
9/7/2018 16:00:00,12.3
9/10/2018 16:00:00,11.7
9/11/2018 16:00:00,11.9
9/12/2018 16:00:00,11.55
9/13/2018 16:00:00,11.5
9/14/2018 16:00:00,11.6
9/17/2018 16:00:00,10.7
9/18/2018 16:00:00,11.05
9/19/2018 16:00:00,11.15
9/20/2018 16:00:00,11.25
9/21/2018 16:00:00,11.95
9/24/2018 16:00:00,11.6
9/25/2018 16:00:00,11.55
9/26/2018 16:00:00,11.6
9/27/2018 16:00:00,11.7
9/28/2018 16:00:00,11.8
10/1/2018 16:00:00,11.53
10/2/2018 16:00:00,11.17
10/3/2018 16:00:00,11.51
10/4/2018 16:00:00,11.23
10/5/2018 16:00:00,11.16
10/8/2018 16:00:00,11.18
10/9/2018 16:00:00,11.21
10/10/2018 16:00:00,11.04
10/11/2018 16:00:00,10.98
10/12/2018 16:00:00,11.07
10/15/2018 16:00:00,11.06
10/16/2018 16:00:00,11.47
10/17/2018 16:00:00,11.35
10/18/2018 16:00:00,11.01
10/19/2018 16:00:00,10.76
10/22/2018 16:00:00,10.77
10/23/2018 16:00:00,10.66
10/24/2018 16:00:00,10.1
10/25/2018 16:00:00,10.79
10/26/2018 16:00:00,10.63
10/29/2018 16:00:00,10.44
10/30/2018 16:00:00,10.6
10/31/2018 16:00:00,10.45
11/1/2018 16:00:00,13.7
11/2/2018 16:00:00,13.37
11/5/2018 16:00:00,13.05
11/6/2018 16:00:00,12.66
11/7/2018 16:00:00,13.56
11/8/2018 16:00:00,13.67
11/9/2018 16:00:00,13.3
11/12/2018 16:00:00,12.98
11/13/2018 16:00:00,12.95
11/14/2018 16:00:00,12.95
11/15/2018 16:00:00,12.98
11/16/2018 16:00:00,12.74
11/19/2018 16:00:00,12.56
11/20/2018 16:00:00,12.37
11/21/2018 16:00:00,12.49
11/23/2018 13:00:00,12.51
11/26/2018 16:00:00,12.55
11/27/2018 16:00:00,12.46
11/28/2018 16:00:00,12.78
11/29/2018 16:00:00,12.81
11/30/2018 16:00:00,12.51
12/3/2018 16:00:00,12.6
12/4/2018 16:00:00,12.29
12/6/2018 16:00:00,12.74
12/7/2018 16:00:00,12.61
12/10/2018 16:00:00,12.46
12/11/2018 16:00:00,12.72
12/12/2018 16:00:00,12.64
12/13/2018 16:00:00,12.61
12/14/2018 16:00:00,12.64
12/17/2018 16:00:00,12.48
12/18/2018 16:00:00,12.33
12/19/2018 16:00:00,11.85
12/20/2018 16:00:00,11.66
12/21/2018 16:00:00,10.99
12/24/2018 13:00:00,10.87
12/26/2018 16:00:00,11.53
12/27/2018 16:00:00,11.85
12/28/2018 16:00:00,11.92
12/31/2018 16:00:00,12.23
1/2/2019 16:00:00,12.18
1/3/2019 16:00:00,12.06
1/4/2019 16:00:00,12.43
1/7/2019 16:00:00,12.69
1/8/2019 16:00:00,12.96
1/9/2019 16:00:00,12.99
1/10/2019 16:00:00,12.87
1/11/2019 16:00:00,13.02
1/14/2019 16:00:00,13
1/15/2019 16:00:00,12.94
1/16/2019 16:00:00,12.8
1/17/2019 16:00:00,12.97
1/18/2019 16:00:00,12.9
1/22/2019 16:00:00,12.87
1/23/2019 16:00:00,13.4
1/24/2019 16:00:00,13.15
1/25/2019 16:00:00,13.35
1/28/2019 16:00:00,13.33
1/29/2019 16:00:00,13.28
1/30/2019 16:00:00,13.34
1/31/2019 16:00:00,15.95
2/1/2019 16:00:00,16.35
2/4/2019 16:00:00,17.3
2/5/2019 16:00:00,17.31
2/6/2019 16:00:00,16.83
2/7/2019 16:00:00,16.86
2/8/2019 16:00:00,16.93
2/11/2019 16:00:00,16.95
2/12/2019 16:00:00,17.19
2/13/2019 16:00:00,16.91
2/14/2019 16:00:00,16.73
2/15/2019 16:00:00,16.7
2/19/2019 16:00:00,17.2
2/20/2019 16:00:00,17.46
2/21/2019 16:00:00,17.47
2/22/2019 16:00:00,17.68
2/25/2019 16:00:00,17.98
2/26/2019 16:00:00,17.83
2/27/2019 16:00:00,17.83
2/28/2019 16:00:00,17.84
3/1/2019 16:00:00,18.29
3/4/2019 16:00:00,17.87
3/5/2019 16:00:00,17.73
3/6/2019 16:00:00,17.9
3/7/2019 16:00:00,17.68
3/8/2019 16:00:00,17.87
3/11/2019 16:00:00,18.14
3/12/2019 16:00:00,18.33
3/13/2019 16:00:00,18.02
3/14/2019 16:00:00,18.19
3/15/2019 16:00:00,18
3/18/2019 16:00:00,17.96
3/19/2019 16:00:00,18.3
3/20/2019 16:00:00,18.38
3/21/2019 16:00:00,18.48
3/22/2019 16:00:00,18.15
3/25/2019 16:00:00,18.39
3/26/2019 16:00:00,17.95
3/27/2019 16:00:00,18.21
3/28/2019 16:00:00,18.15
3/29/2019 16:00:00,18.23
4/1/2019 16:00:00,18.34
4/2/2019 16:00:00,18.29
4/3/2019 16:00:00,18.55
4/4/2019 16:00:00,18.51
4/5/2019 16:00:00,18.69
4/8/2019 16:00:00,18.49
4/9/2019 16:00:00,18.6
4/10/2019 16:00:00,18.81
4/11/2019 16:00:00,18.58
4/12/2019 16:00:00,18.7
4/15/2019 16:00:00,19.06
4/16/2019 16:00:00,18.77
4/17/2019 16:00:00,18.84
4/18/2019 16:00:00,18.82
4/22/2019 16:00:00,18.75
4/23/2019 16:00:00,18.92
4/24/2019 16:00:00,19.07
4/25/2019 16:00:00,19.09
